[0.000000] (-) TimerEvent: {}
[0.081490] (ndt_gpu) StdoutLine: {'line': b'-- This workspace overlays: /home/ros/autoware.ai/install/autoware_build_flags;/home/ros/autoware.ai/install/wf_simulator;/home/ros/autoware.ai/install/lattice_planner;/home/ros/autoware.ai/install/waypoint_planner;/home/ros/autoware.ai/install/waypoint_maker;/home/ros/autoware.ai/install/way_planner;/home/ros/autoware.ai/install/vision_ssd_detect;/home/ros/autoware.ai/install/vision_segment_enet_detect;/home/ros/autoware.ai/install/vision_lane_detect;/home/ros/autoware.ai/install/vision_darknet_detect;/home/ros/autoware.ai/install/vision_beyond_track;/home/ros/autoware.ai/install/vel_pose_diff_checker;/home/ros/autoware.ai/install/vehicle_socket;/home/ros/autoware.ai/install/vehicle_sim_model;/home/ros/autoware.ai/install/vehicle_model;/home/ros/autoware.ai/install/vehicle_gazebo_simulation_launcher;/home/ros/autoware.ai/install/vehicle_gazebo_simulation_interface;/home/ros/autoware.ai/install/vehicle_engage_panel;/home/ros/autoware.ai/install/vehicle_description;/home/ros/autoware.ai/install/trafficlight_recognizer;/home/ros/autoware.ai/install/op_utilities;/home/ros/autoware.ai/install/op_simulation_package;/home/ros/autoware.ai/install/op_local_planner;/home/ros/autoware.ai/install/op_global_planner;/home/ros/autoware.ai/install/lidar_kf_contour_track;/home/ros/autoware.ai/install/op_ros_helpers;/home/ros/autoware.ai/install/ff_waypoint_follower;/home/ros/autoware.ai/install/dp_planner;/home/ros/autoware.ai/install/op_simu;/home/ros/autoware.ai/install/op_planner;/home/ros/autoware.ai/install/op_utility;/home/ros/autoware.ai/install/lidar_euclidean_cluster_detect;/home/ros/autoware.ai/install/vector_map_server;/home/ros/autoware.ai/install/road_occupancy_processor;/home/ros/autoware.ai/install/costmap_generator;/home/ros/autoware.ai/install/object_map;/home/ros/autoware.ai/install/naive_motion_predict;/home/ros/autoware.ai/install/lanelet_aisan_converter;/home/ros/autoware.ai/install/map_file;/home/ros/autoware.ai/install/libvectormap;/home/ros/autoware.ai/install/lane_planner;/home/ros/autoware.ai/install/imm_ukf_pda_track;/home/ros/autoware.ai/install/decision_maker;/home/ros/autoware.ai/install/vector_map;/home/ros/autoware.ai/install/vector_map_msgs;/home/ros/autoware.ai/install/udon_socket;/home/ros/autoware.ai/install/twist_generator;/home/ros/autoware.ai/install/twist_gate;/home/ros/autoware.ai/install/twist_filter;/home/ros/autoware.ai/install/twist2odom;/home/ros/autoware.ai/install/tablet_socket;/home/ros/autoware.ai/install/runtime_manager;/home/ros/autoware.ai/install/mqtt_socket;/home/ros/autoware.ai/install/tablet_socket_msgs;/home/ros/autoware.ai/install/system_monitor;/home/ros/autoware.ai/install/state_machine_lib;/home/ros/autoware.ai/install/sound_player;/home/ros/autoware.ai/install/points2image;/home/ros/autoware.ai/install/rosinterface;/home/ros/autoware.ai/install/rosbag_controller;/home/ros/autoware.ai/install/pure_pursuit;/home/ros/autoware.ai/install/points_preprocessor;/home/ros/autoware.ai/install/mpc_follower;/home/ros/autoware.ai/install/lidar_localizer;/home/ros/autoware.ai/install/emergency_handler;/home/ros/autoware.ai/install/autoware_health_checker;/home/ros/autoware.ai/install/ros_observer;/home/ros/autoware.ai/install/roi_object_filter;/home/ros/autoware.ai/install/range_vision_fusion;/home/ros/autoware.ai/install/pos_db;/home/ros/autoware.ai/install/points_downsampler;/home/ros/autoware.ai/install/pixel_cloud_fusion;/home/ros/autoware.ai/install/pcl_omp_registration;/home/ros/autoware.ai/install/pc2_downsampler;/home/ros/autoware.ai/install/oculus_socket;/home/ros/autoware.ai/install/obj_db;/home/ros/autoware.ai/install/ndt_tku;/home/ros/autoware.ai/install/ndt_cpu;/home/ros/autoware.ai/install/multi_lidar_calibrator;/home/ros/autoware.ai/install/marker_downsampler;/home/ros/autoware.ai/install/map_tools;/home/ros/autoware.ai/install/map_tf_generator;/home/ros/autoware.ai/install/log_tools;/home/ros/autoware.ai/install/ll2_global_planner;/home/ros/autoware.ai/install/lidar_shape_estimation;/home/ros/autoware.ai/install/lidar_point_pillars;/home/ros/autoware.ai/install/lidar_naive_l_shape_detect;/home/ros/autoware.ai/install/lidar_fake_perception;/home/ros/autoware.ai/install/lidar_apollo_cnn_seg_detect;/home/ros/autoware.ai/install/libwaypoint_follower;/home/ros/autoware.ai/install/lgsvl_simulator_bridge;/home/ros/autoware.ai/install/lanelet2_extension;/home/ros/autoware.ai/install/kitti_launch;/home/ros/autoware.ai/install/kitti_player;/home/ros/autoware.ai/install/kitti_box_publisher;/home/ros/autoware.ai/install/integrated_viewer;/home/ros/autoware.ai/install/image_processor;/home/ros/autoware.ai/install/graph_tools;/home/ros/autoware.ai/install/gnss_localizer;/home/ros/autoware.ai/install/gnss;/home/ros/autoware.ai/install/glviewer;/home/ros/autoware.ai/install/gazebo_world_description;/home/ros/autoware.ai/install/gazebo_imu_description;/home/ros/autoware.ai/install/gazebo_camera_description;/home/ros/autoware.ai/install/freespace_planner;/home/ros/autoware.ai/install/fastvirtualscan;/home/ros/autoware.ai/install/ekf_localizer;/home/ros/autoware.ai/install/detected_objects_visualizer;/home/ros/autoware.ai/install/decision_maker_panel;/home/ros/autoware.ai/install/data_preprocessor;/home/ros/autoware.ai/install/carla_autoware_bridge;/home/ros/autoware.ai/install/calibration_publisher;/home/ros/autoware.ai/install/autoware_system_msgs;/home/ros/autoware.ai/install/autoware_rviz_plugins;/home/ros/autoware.ai/install/autoware_quickstart_examples;/home/ros/autoware.ai/install/autoware_connector;/home/ros/autoware.ai/install/autoware_camera_lidar_calibrator;/home/ros/autoware.ai/install/astar_search;/home/ros/autoware.ai/install/amathutils_lib;/home/ros/autoware.ai/install/autoware_msgs;/home/ros/autoware.ai/install/autoware_map_msgs;/home/ros/autoware.ai/install/autoware_launcher_rviz;/home/ros/autoware.ai/install/autoware_launcher;/home/ros/autoware.ai/install/autoware_lanelet2_msgs;/home/ros/autoware.ai/install/autoware_external_msgs;/home/ros/autoware.ai/install/autoware_config_msgs;/home/ros/autoware.ai/install/autoware_can_msgs;/home/ros/autoware.ai/install/autoware_bag_tools;/home/ros/catkin_ws/devel;/opt/ros/melodic\n'}
[0.094153] (ndt_gpu) StdoutLine: {'line': b'-- Found PythonInterp: /usr/bin/python2 (found suitable version "2.7.17", minimum required is "2") \n'}
[0.094339] (ndt_gpu) StdoutLine: {'line': b'-- Using PYTHON_EXECUTABLE: /usr/bin/python2\n'}
[0.094542] (ndt_gpu) StdoutLine: {'line': b'-- Using Debian Python package layout\n'}
[0.094698] (ndt_gpu) StdoutLine: {'line': b'-- Using empy: /usr/bin/empy\n'}
[0.098831] (-) TimerEvent: {}
[0.199080] (-) TimerEvent: {}
[0.207768] (ndt_gpu) StdoutLine: {'line': b'-- Using CATKIN_ENABLE_TESTING: ON\n'}
[0.207930] (ndt_gpu) StdoutLine: {'line': b'-- Call enable_testing()\n'}
[0.208382] (ndt_gpu) StdoutLine: {'line': b'-- Using CATKIN_TEST_RESULTS_DIR: /home/ros/autoware.ai/build/ndt_gpu/test_results\n'}
[0.234665] (ndt_gpu) StdoutLine: {'line': b"-- Found gtest sources under '/usr/src/googletest': gtests will be built\n"}
[0.234820] (ndt_gpu) StdoutLine: {'line': b"-- Found gmock sources under '/usr/src/googletest': gmock will be built\n"}
[0.246854] (ndt_gpu) StdoutLine: {'line': b'-- Found PythonInterp: /usr/bin/python2 (found version "2.7.17") \n'}
[0.251396] (ndt_gpu) StdoutLine: {'line': b'-- Using Python nosetests: /usr/bin/nosetests-2.7\n'}
[0.284459] (ndt_gpu) StdoutLine: {'line': b'-- catkin 0.7.29\n'}
[0.284653] (ndt_gpu) StdoutLine: {'line': b'-- BUILD_SHARED_LIBS is on\n'}
[0.299182] (-) TimerEvent: {}
[0.399450] (-) TimerEvent: {}
[0.426292] (ndt_gpu) StdoutLine: {'line': b'-- Could NOT find ensenso (missing: ENSENSO_LIBRARY ENSENSO_INCLUDE_DIR) \n'}
[0.426493] (ndt_gpu) StderrLine: {'line': b'** WARNING ** io features related to ensenso will be disabled\n'}
[0.432022] (ndt_gpu) StdoutLine: {'line': b'-- Could NOT find DAVIDSDK (missing: DAVIDSDK_LIBRARY DAVIDSDK_INCLUDE_DIR) \n'}
[0.432219] (ndt_gpu) StderrLine: {'line': b'** WARNING ** io features related to davidSDK will be disabled\n'}
[0.434028] (ndt_gpu) StdoutLine: {'line': b'-- Could NOT find DSSDK (missing: _DSSDK_LIBRARIES) \n'}
[0.434169] (ndt_gpu) StderrLine: {'line': b'** WARNING ** io features related to dssdk will be disabled\n'}
[0.434337] (ndt_gpu) StderrLine: {'line': b'** WARNING ** io features related to pcap will be disabled\n'}
[0.434495] (ndt_gpu) StderrLine: {'line': b'** WARNING ** io features related to png will be disabled\n'}
[0.499531] (-) TimerEvent: {}
[0.531158] (ndt_gpu) StderrLine: {'line': b'** WARNING ** io features related to libusb-1.0 will be disabled\n'}
[0.570540] (ndt_gpu) StdoutLine: {'line': b'-- Could NOT find ensenso (missing: ENSENSO_LIBRARY ENSENSO_INCLUDE_DIR) \n'}
[0.570780] (ndt_gpu) StderrLine: {'line': b'** WARNING ** visualization features related to ensenso will be disabled\n'}
[0.575851] (ndt_gpu) StdoutLine: {'line': b'-- Could NOT find DAVIDSDK (missing: DAVIDSDK_LIBRARY DAVIDSDK_INCLUDE_DIR) \n'}
[0.576083] (ndt_gpu) StderrLine: {'line': b'** WARNING ** visualization features related to davidSDK will be disabled\n'}
[0.577752] (ndt_gpu) StdoutLine: {'line': b'-- Could NOT find DSSDK (missing: _DSSDK_LIBRARIES) \n'}
[0.577988] (ndt_gpu) StderrLine: {'line': b'** WARNING ** visualization features related to dssdk will be disabled\n'}
[0.579610] (ndt_gpu) StdoutLine: {'line': b'-- Could NOT find RSSDK (missing: _RSSDK_LIBRARIES) \n'}
[0.579810] (ndt_gpu) StderrLine: {'line': b'** WARNING ** visualization features related to rssdk will be disabled\n'}
[0.599595] (-) TimerEvent: {}
[0.634776] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_COMMON\n'}
[0.635450] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_OCTREE\n'}
[0.636207] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_IO\n'}
[0.637093] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_KDTREE\n'}
[0.637874] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_SEARCH\n'}
[0.638714] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_SAMPLE_CONSENSUS\n'}
[0.639495] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_FILTERS\n'}
[0.640323] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_2D\n'}
[0.641087] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_GEOMETRY\n'}
[0.641669] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_FEATURES\n'}
[0.642549] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_ML\n'}
[0.643327] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_SEGMENTATION\n'}
[0.644317] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_VISUALIZATION\n'}
[0.645302] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_SURFACE\n'}
[0.646102] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_REGISTRATION\n'}
[0.647086] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_KEYPOINTS\n'}
[0.648042] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_TRACKING\n'}
[0.649003] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_RECOGNITION\n'}
[0.650375] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_STEREO\n'}
[0.651231] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_APPS\n'}
[0.653830] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_IN_HAND_SCANNER\n'}
[0.654410] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_MODELER\n'}
[0.654975] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_POINT_CLOUD_EDITOR\n'}
[0.655568] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_OUTOFCORE\n'}
[0.656539] (ndt_gpu) StdoutLine: {'line': b'-- looking for PCL_PEOPLE\n'}
[0.699712] (-) TimerEvent: {}
[0.799969] (-) TimerEvent: {}
[0.900346] (-) TimerEvent: {}
[0.965579] (ndt_gpu) StdoutLine: {'line': b'-- Configuring done\n'}
[1.000435] (-) TimerEvent: {}
[1.001483] (ndt_gpu) StdoutLine: {'line': b'-- Generating done\n'}
[1.003074] (ndt_gpu) StdoutLine: {'line': b'-- Build files have been written to: /home/ros/autoware.ai/build/ndt_gpu\n'}
[1.012482] (ndt_gpu) CommandEnded: {'returncode': 0}
[1.013263] (ndt_gpu) JobProgress: {'identifier': 'ndt_gpu', 'progress': 'build'}
